date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:22:39	151743/151743	---M--	200	added ('OK')	image/png	etag:%22513baaa5746b8dd9%22	https://i0.wp.com/solutionsfbia.com/wp-content/uploads/2021/06/Screen-Shot-2021-05-25-at-2.02.27-PM.png?fit=798%2C750	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/i0.wp.com/solutionsfbia.com/wp-content/uploads/2021/06/Screen-Shot-2021-05-25-at-2.02.27-PM365f.png	(from http://solutionsfbia.com/)
10:22:39	7270/7270	---M--	200	added ('OK')	image/png	etag:%22bef71d3876f80348%22	https://i0.wp.com/solutionsfbia.com/wp-content/uploads/2021/06/logo-solutions-curbs-10@4x-100-Copy-1.png?fit=300%2C281	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/i0.wp.com/solutionsfbia.com/wp-content/uploads/2021/06/logo-solutions-curbs-10@4x-100-Copy-112ba.png	(from http://solutionsfbia.com/)
10:22:41	8179/8179	---M--	200	added ('OK')	text/css	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/thegem-lazy-loading-animations.css?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/css/thegem-lazy-loading-animationsc225.css	(from http://solutionsfbia.com/)
10:22:41	4363/4363	---M--	200	added ('OK')	text/css	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/thegem-button.css?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/css/thegem-buttonc225.css	(from http://solutionsfbia.com/)
10:22:41	4886/4886	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Jun%202021%2009:44:26%20GMT	http://solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/textbox/assets/css/thegem-styled-textbox.css	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/textbox/assets/css/thegem-styled-textbox.css	(from http://solutionsfbia.com/)
10:22:41	8277/8277	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Jun%202021%2009:44:26%20GMT	http://solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/icon/assets/css/thegem-icon.css	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/icon/assets/css/thegem-icon.css	(from http://solutionsfbia.com/)
10:22:41	8806/8806	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Jun%202021%2009:44:26%20GMT	http://solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/quickfinders/assets/css/thegem-quickfinder.css	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/quickfinders/assets/css/thegem-quickfinder.css	(from http://solutionsfbia.com/)
10:22:41	9723/9723	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Jun%202021%2009:44:26%20GMT	http://solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/quickfinders/assets/css/thegem-quickfinder-vertical.css	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/quickfinders/assets/css/thegem-quickfinder-vertical.css	(from http://solutionsfbia.com/)
10:22:42	3049/3049	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Jun%202021%2009:44:26%20GMT	http://solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/clients/assets/css/thegem-clients.css	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/clients/assets/css/thegem-clients.css	(from http://solutionsfbia.com/)
10:22:43	2621/2621	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Jun%202021%2009:44:26%20GMT	http://solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/contact-form-7/assets/css/thegem-cf7.css	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/contact-form-7/assets/css/thegem-cf7.css	(from http://solutionsfbia.com/)
10:22:43	1787/1787	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/thegem-form-elements.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/thegem-form-elementsc225.js	(from http://solutionsfbia.com/)
10:22:43	4198/4198	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/jquery.easing.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/jquery.easingc225.js	(from http://solutionsfbia.com/)
10:22:43	23338/23338	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/SmoothScroll.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/SmoothScrollc225.js	(from http://solutionsfbia.com/)
10:22:44	10089/10089	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/jquery.dlmenu.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/jquery.dlmenuc225.js	(from http://solutionsfbia.com/)
10:22:45	1396/1396	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/fancyBox/jquery.mousewheel.pack.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/fancyBox/jquery.mousewheel.packc225.js	(from http://solutionsfbia.com/)
10:22:47	17829/17829	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/thegem-header.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/thegem-headerc225.js	(from http://solutionsfbia.com/)
10:22:48	2429/2429	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/fancyBox/jquery.fancybox-init.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/fancyBox/jquery.fancybox-initc225.js	(from http://solutionsfbia.com/)
10:22:48	21143/21143	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/functions.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/functionsc225.js	(from http://solutionsfbia.com/)
10:22:49	685/685	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Jan%202023%2003:46:42%20GMT	http://solutionsfbia.com/wp-content/plugins/jetpack/_inc/build/photon/photon.min.js?ver=20191001	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/jetpack/_inc/build/photon/photon.min1c52.js	(from http://solutionsfbia.com/)
10:22:49	35571/35571	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/thegem-menu_init.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/thegem-menu_initc225.js	(from http://solutionsfbia.com/)
10:22:50	10565/10565	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Dec%202022%2015:37:54%20GMT	http://solutionsfbia.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.2	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/contact-form-7/includes/swv/js/index9f31.js	(from http://solutionsfbia.com/)
10:22:51	12652/12652	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Dec%202022%2015:37:54%20GMT	http://solutionsfbia.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.2	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/contact-form-7/includes/js/index9f31.js	(from http://solutionsfbia.com/)
10:22:51	12061/12061	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/thegem-lazyLoading.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/thegem-lazyLoadingc225.js	(from http://solutionsfbia.com/)
10:22:52	3044/3044	---M--	200	added ('OK')	application/javascript	date:Sat,%2019%20Jun%202021%2009:44:26%20GMT	http://solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/clients/assets/js/thegem-clients.js	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/thegem-elements-elementor/inc/elementor/widgets/clients/assets/js/thegem-clients.js	(from http://solutionsfbia.com/)
10:22:52	11969/11969	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/jquery.touchSwipe.min.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/jquery.touchSwipe.minc225.js	(from http://solutionsfbia.com/)
10:22:53	4960/4960	---M--	200	added ('OK')	application/javascript	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.6.5	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min3ab2.js	(from http://solutionsfbia.com/)
10:22:55	14277/14277	---M--	200	added ('OK')	application/javascript	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.6.5	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/js/frontend-modules.min3ab2.js	(from http://solutionsfbia.com/)
10:22:55	12198/12198	---M--	200	added ('OK')	application/javascript	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://solutionsfbia.com/)
10:22:56	68253/68253	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/fancyBox/jquery.fancybox.min.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/fancyBox/jquery.fancybox.minc225.js	(from http://solutionsfbia.com/)
10:22:58	21440/21440	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2003:41:04%20GMT	http://solutionsfbia.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-includes/js/jquery/ui/core.min3f14.js	(from http://solutionsfbia.com/)
10:22:59	18833/18833	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2003:41:04%20GMT	http://solutionsfbia.com/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-includes/js/underscore.mind584.js	(from http://solutionsfbia.com/)
10:22:59	1426/1426	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2003:41:04%20GMT	http://solutionsfbia.com/wp-includes/js/wp-util.min.js?ver=6.1.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-includes/js/wp-util.min6a4d.js	(from http://solutionsfbia.com/)
10:22:59	54800/54800	---M--	200	added ('OK')	application/javascript	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/js/jquery.carouFredSel.js?ver=5.4.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/js/jquery.carouFredSelc225.js	(from http://solutionsfbia.com/)
10:22:59	771/771	---M--	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202023%2015:35:38%20GMT	http://solutionsfbia.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.7.9.1	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min4a2b.js	(from http://solutionsfbia.com/)
10:23:00	37741/37741	---M--	200	added ('OK')	application/javascript	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.5	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/js/frontend.min3ab2.js	(from http://solutionsfbia.com/)
10:23:05	4008/4008	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jun%202021%2009:44:23%20GMT	http://solutionsfbia.com/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	(from http://solutionsfbia.com/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=6.11.6)
10:23:05	8970/8970	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261be9fd1-3508%22	https://stats.wp.com/e-202303.js	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/stats.wp.com/e-202303.js	(from http://solutionsfbia.com/)
10:23:06	8784/8784	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Jun%202021%2009:44:23%20GMT	http://solutionsfbia.com/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	(from http://solutionsfbia.com/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=6.11.6)
10:23:08	21692/21692	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-icons.eot	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-icons.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:10	66965/66965	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-icons.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-icons.svg	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:11	21584/21584	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-icons.woff	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-icons.woff	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:12	21692/21692	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-icons.eot?	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-iconsd41d.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:12	21508/21508	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-icons.ttf	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-icons.ttf	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:16	36780/36780	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socials.eot	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socials.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:17	109566/109566	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socials.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socials.svg	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:19	249/249	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/grayscale.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/css/grayscale.svg	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:20	36664/36664	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socials.woff	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socials.woff	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:20	224/224	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/images/divider-zigzag.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/images/divider-zigzag.png	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:20	220/220	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/images/divider-wave.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/images/divider-wave.png	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:20	36588/36588	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socials.ttf	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socials.ttf	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:20	36780/36780	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socials.eot?	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/thegem-socialsd41d.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:20	11235/11235	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/rounded.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/css/rounded.svg	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:21	43597/43597	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jan%202023%2017:23:20%20GMT	http://solutionsfbia.com/wp-content/themes/images/mouse_icon.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/images/mouse_icon.png	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:22	12796/12796	---M--	200	added ('OK')	image/gif	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/images/preloader-1.gif	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/images/preloader-1.gif	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/style.css?ver=6.1.1)
10:23:22	3364/3364	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/images/default-avatar.png	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/images/default-avatar.png	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/thegem-widgets.css?ver=5.4.1)
10:23:31	54036/54036	---M--	200	added ('OK')	font/woff	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralight.woff	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralight.woff	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/custom-NZXTPKvN.css?ver=5.4.1)
10:23:34	194936/194936	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralight.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralight.svg	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/custom-NZXTPKvN.css?ver=5.4.1)
10:23:35	4598/4598	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2019%20Jun%202021%2009:44:18%20GMT	http://solutionsfbia.com/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-includes/js/mediaelement/mejs-controls.svg	(from http://solutionsfbia.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
10:23:42	122370/122370	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralight.eot	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralight.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/custom-NZXTPKvN.css?ver=5.4.1)
10:23:44	122370/122370	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralight.eot?	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralightd41d.eot	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/custom-NZXTPKvN.css?ver=5.4.1)
10:23:44	122096/122096	---M--	200	added ('OK')	font/ttf	date:Wed,%2027%20Apr%202022%2015:40:48%20GMT	http://solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralight.ttf	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/themes/thegem-elementor/fonts/montserrat-ultralight.ttf	(from http://solutionsfbia.com/wp-content/themes/thegem-elementor/css/custom-NZXTPKvN.css?ver=5.4.1)
10:23:57	92444/92444	---M--	200	added ('OK')	font/woff2	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.15.0	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff2	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
10:23:59	316720/316720	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.15.0	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.svg	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
10:24:03	113372/113372	---M--	200	added ('OK')	font/woff	date:Mon,%2016%20May%202022%2004:20:47%20GMT	http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.15.0	C:/Users/Scral/OneDrive/Documents/MyWebStores/sfbia/solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff	(from http://solutionsfbia.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
